messageid	date	utc	tweeter	tweet
1401346970757734400	 2021-06-06 08:15:28	 +0700	 <skzhyyunjinm>	 @citizenstores  https://t.co/uccqF4Qo5E
1401346970329903110	 2021-06-06 08:15:28	 +0700	 <BlueJeans_Hitam>	 @HeroeWhiteMachy @Tulkiyjemm Otw buka YT😂
1401346970191421442	 2021-06-06 08:15:28	 +0700	 <msyawal_rawosi>	 Beban Hutang Pra Nikah  https://t.co/9kUHEHAz8b
1401346969088315399	 2021-06-06 08:15:27	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 593
1401346968144646146	 2021-06-06 08:15:27	 +0700	 <hsungwoonwife>	 @chagaeul_ Potek hati ini 💔💔😭😭
1401346967742009344	 2021-06-06 08:15:27	 +0700	 <ParahyanganPost>	 2024 masih lama namun sudah muncul tokoh2 nasional berseliveran di depan kita #AniesBaswedan4R1 #ABW4Presiden
1401346965179277315	 2021-06-06 08:15:26	 +0700	 <WorldJustice9>	 @FOOD_FESS Pasti terong amazon
1401346964013211648	 2021-06-06 08:15:26	 +0700	 <TrevorHemmings5>	 🕵🏻‍♂️100xCoin Airdrop (New Round) | Up to 50 Million 100X [~$3.3] + 5M10...  https://t.co/sG8vfYh8b9 lewat @YouTube
1401346959152013312	 2021-06-06 08:15:25	 +0700	 <chgsung>	 sold ❌
1401346956304162816	 2021-06-06 08:15:24	 +0700	 <GheaKulisolaya>	 @eddy6666666 @ichigotalks Hahahaha.... Belum mateng... #Tegap #TegapBTP
1401346953275875330	 2021-06-06 08:15:24	 +0700	 <AbuNawas911>	 @mb4kputr1 Waalaikum Salaam. Mak nyuss tenan
1401346951472287744	 2021-06-06 08:15:23	 +0700	 <abuazha86010153>	 @azwarsiregar Twitty juga ada shift nya... giliran...😂😂😂😂
1401346951077974018	 2021-06-06 08:15:23	 +0700	 <yahyasem>	 @mahdinosaur Gaada
1401346950616686597	 2021-06-06 08:15:23	 +0700	 <DayatPondok>	 PENTING untuk Pecinta Ulama
1401346947483504643	 2021-06-06 08:15:22	 +0700	 <RB1_1000_kazuha>	 @Xx_catasfuck_xX 鳥羽おじちゃん･*･:≡(　ε:)←おめでたいですな✩°｡⋆⸜(*˙꒳˙*  )⸝
1401346945633775620	 2021-06-06 08:15:22	 +0700	 <nanisentyaa>	 @danibahrii Hhhh😭😭😭
1401346939786989575	 2021-06-06 08:15:20	 +0700	 <MB_JKRT69>	 Open BO in/out 089628636472  @Armanpjtjakpus @ma55agekaroshi @TopMssgBdg1 @realpij4t @pijatbogorbot @Agemassage1412 @AhmadMssg @Ady6988 @sweetboy_Zaky27 @realdanu100 @t0pberurat @SweetBoy_Vatir @sonyarga34 @rayhan09318703 @hotstrong000 @Healthypijit  https://t.co/0dcdf8gXzy
1401346939661131776	 2021-06-06 08:15:20	 +0700	 <BadCheeseee>	 @uramphetamin tebak aja wkwkw
1401346936599314433	 2021-06-06 08:15:20	 +0700	 <dipanggilalwi>	 @Kevin_Anggie veganya dipensiunkan atau pensiun dini mas?
1401346934720270336	 2021-06-06 08:15:19	 +0700	 <dikasihganih>	 @Fiqrizainal_ @innaammalia Iyaa keknya mah nel😂 sehat2 sire disana nel
1401346932748869638	 2021-06-06 08:15:19	 +0700	 <koetangriego>	 @crypthereals @NewWorld_Order7 TG goenz79  https://t.co/or9g3xtPn1
1401346932316852225	 2021-06-06 08:15:19	 +0700	 <aulianurts2>	 manusia ini pagi pagi udah misuh  https://t.co/vzNsfEN2ay
1401346932153339909	 2021-06-06 08:15:19	 +0700	 <gunttphn>	 @Marcxelx mari kita kenalan
1401346931540955136	 2021-06-06 08:15:18	 +0700	 <ichitanluv>	 @lnlygrllll Jogging
1401346929603145728	 2021-06-06 08:15:18	 +0700	 <speakupajah>	 Confirm… 4- 8 July 2021 to Bali
1401346929364144130	 2021-06-06 08:15:18	 +0700	 <aysezah>	 @miisya215 Hi aii
1401346929104093184	 2021-06-06 08:15:18	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 592
1401346928936308737	 2021-06-06 08:15:18	 +0700	 <innamisme1>	 @danieldokter happy birthday eugene🎉🎊🎂
1401346924909785091	 2021-06-06 08:15:17	 +0700	 <GalileoGilelo>	 @Cobeh09 Ga kaget begini jadinya Dia skarang... 👎😇
1401346924347678720	 2021-06-06 08:15:17	 +0700	 <mommybearlucky>	 @Bang_Garr @BanisterG  https://t.co/OumOPrlIkX
1401346923726995457	 2021-06-06 08:15:17	 +0700	 <chgsung>	 @jeykeyhood iyaa hehehe
1401346921029980163	 2021-06-06 08:15:16	 +0700	 <KataOpreker>	 @LeiGong_ Ajiiibbb memang😁
1401346919662718978	 2021-06-06 08:15:16	 +0700	 <ikhwanulabiyu>	 @SportsCenter @ESPNFC @hfdathletic Which country and which division??
1401346919000023045	 2021-06-06 08:15:15	 +0700	 <bijiketapang2_>	 @pataapon Fb yaa
1401346918903545858	 2021-06-06 08:15:15	 +0700	 <angesvdl>	 @Ang_Ramm Beautiful sunrise in Hue, Vietnam  #vietnam #hue #sunrise #landscapephotography #landscape #lake #water  https://t.co/ovy8T6pXgk
1401346918765109248	 2021-06-06 08:15:15	 +0700	 <mhmfikri>	  https://t.co/2IBCE9idvD
1401346916051406850	 2021-06-06 08:15:15	 +0700	 <mutiiiaraadian>	 @habildonida katanya prawan tua astagfirullah
1401346915195789313	 2021-06-06 08:15:15	 +0700	 <MamakeAbien>	 @tjapoenglaut Eyang itu akan melakukan apapun permintaan cucunya. Salam kagem Eyang Kakung lan Eyang Putri, semoga sehat selalu🙏🏼
1401346915011153923	 2021-06-06 08:15:14	 +0700	 <syamsuri_17>	 @FerdinandHaean3 @DivHumas_Polri Gimana Negara ini mau maju kalau penegakkan hukum kita lemah, saya akui perjalanan kinerja pak jokowi sangat bagus di bidang apa saja, cuma masalah hukum sangatlah lemah. Katanya ada Cybercrime tp nyatanya pembuatan hoax tdk ada relasiannya untuk di tindak.
1401346914801524736	 2021-06-06 08:15:14	 +0700	 <sunklsssed>	 @galebm @drhaltekehalte Panggilan kepada @ddreamrrr
1401346909214633985	 2021-06-06 08:15:13	 +0700	 <esaaae__>	 @aiwaslittlegirl pagi jugaa ai
1401346909193654272	 2021-06-06 08:15:13	 +0700	 <FahmiPermana14>	 Pikirkan apapun yang akan kamu ucapkan. Karena setiap ucapan yang keluar dari mulutmu, tak akan bisa kamu tarik kembali. #kat ##katamutiara
1401346908287766528	 2021-06-06 08:15:13	 +0700	 <Tdysyahh>	 @juliaputriiiiii udah gede kok sayang
1401346908262526976	 2021-06-06 08:15:13	 +0700	 <rkpis_>	 @Sinfourth @aviharrisxo tolong klarifikasi
1401346901711069188	 2021-06-06 08:15:11	 +0700	 <agunkperkasa>	 Pingin naik jabatan, kejedot jatah partai
1401346899928444929	 2021-06-06 08:15:11	 +0700	 <nanisentyaa>	 @SusantiDewi__ Iyaa
1401346895784538118	 2021-06-06 08:15:10	 +0700	 <KokoGiovanni>	 @itstikakid Tetap perlu ada uang bank sebagai tabungan. Investasi tidak ada jaminan pasti untung.
1401346895230824458	 2021-06-06 08:15:10	 +0700	 <dani0606_>	 Kompor induksi untuk hemat gas  https://t.co/AQyDdruzbW
1401346894115209216	 2021-06-06 08:15:09	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 591
1401346891858661376	 2021-06-06 08:15:09	 +0700	 <puncakmdpl>	 Gondrong aing dah sembuh akhirnya 🤣🤗  https://t.co/iXPTIhDvsL
1401346888851361797	 2021-06-06 08:15:08	 +0700	 <widamilan>	 @MafiaWasit Masa kalah sama the special wan yg udh AFC pro
1401346882043977728	 2021-06-06 08:15:07	 +0700	 <KahmiJu>	 Pengurus Wilayah Forhati Jabar Dilantik, Atalia: Tingkatkan Ketahanan Keluarga, Jabar Juara Lahir Batin - Potensi Bisnis  https://t.co/eU18NbdsBo
1401346876629143552	 2021-06-06 08:15:05	 +0700	 <dudisulisthia>	 @Samsulch1 @Rian__Az Banyakin baca  https://t.co/ykz4ysoMRk
1401346870912294912	 2021-06-06 08:15:04	 +0700	 <PurwitaEka>	 @GiveAwayHost @SAFEDOGETV Done Tg : eka purwita sari Wish me luck &amp; thank you 🙏🏻💕  https://t.co/hK7gWWfWrl
1401346870568312834	 2021-06-06 08:15:04	 +0700	 <ariefhidt>	 @girlgrouparea Setuju udah sama Hot Issue
1401346869834493954	 2021-06-06 08:15:04	 +0700	 <CarolinaeShop>	 NICECNC Spots Light Brackets Holder For KTM 1290 Super Adventure R S 2018 2019 Black Aluminum Extension Spotlight Bracket  https://t.co/CxwHKC3lek
1401346868513185795	 2021-06-06 08:15:03	 +0700	 <Amasanusi>	 @SriRedjeki2 Subhanallah....
1401346867699486725	 2021-06-06 08:15:03	 +0700	 <P__aA_ndu501>	 @Santi_nya coba dulu pake doa, pasti tukangnya lewat
1401346866311094276	 2021-06-06 08:15:03	 +0700	 <NekOwl_OS>	 BOX 1 = Allmight, BOX 2 = Ochako, Tsuyu, Allmight
1401346866239860742	 2021-06-06 08:15:03	 +0700	 <fahmiologi>	 Terima kasih, tuhan.  https://t.co/SkTVfD3Rjo
1401346866143326212	 2021-06-06 08:15:03	 +0700	 <trinnity69>	 Habis misa pagi ngantuk banget, padahal mesti beberes kamar, kedatangan anggota berhala baru.
1401346865006710785	 2021-06-06 08:15:03	 +0700	 <HSubr_302>	 @NengRiv4 neng aku promote sendiri di rt yak🤣
1401346859482767366	 2021-06-06 08:15:01	 +0700	 <JussovaS>	 @Cashbro303 @MoonskyOfficial Done 😊🙏  https://t.co/WjadDlANBO
1401346858547499010	 2021-06-06 08:15:01	 +0700	 <Lutfitooth>	 @MFaranJ Beli inter aja gang 🤧
1401346857020706817	 2021-06-06 08:15:01	 +0700	 <namareza>	 Skip intro ⏭
1401346853291974656	 2021-06-06 08:15:00	 +0700	 <inewsdotid>	 SPBU  diserang kelompok pemberontak Houthi menggunakan rudal balistik, 14 warga sipil tewas.    https://t.co/gUsSplPSqI
1401346853224935429	 2021-06-06 08:15:00	 +0700	 <hariankompas>	 70 warga di Desa Randusari, Kabupaten Tegal,  terkonfirmasi positif Covid-19. Kasus ini menambah panjang daftar kluster permukiman di wilayah tersebut. #Nusantara #AdadiKompas @Kristilusia    https://t.co/voDUxCJiVz
1401346852092452871	 2021-06-06 08:14:59	 +0700	 <kieky>	 @starrakh Yes sure. Wanna try today?
1401346850360201220	 2021-06-06 08:14:59	 +0700	 <KataOpreker>	 @yt_djethed Iya..kesempatan tak dtg 3x
1401346850334994434	 2021-06-06 08:14:59	 +0700	 <_RAJABAJAKLAUT_>	 Is okay to be humanity, but don't forget u human too.
1401346849080975362	 2021-06-06 08:14:59	 +0700	 <_Aimee33>	 @nvrbegevryone Baik aku menghilang :( bye
1401346847432613896	 2021-06-06 08:14:58	 +0700	 <txtdarialpan>	 @oxeyedaisy__ Ya allahh
1401346846081970180	 2021-06-06 08:14:58	 +0700	 <Ihsan_Fahrensya>	 Aku dalam kondisi buruk, keadaan yang tak ku ingin. Bagiku, it's oke. Tapi sekali lagi ingin ku mencoba lebih baik, karnamu.
1401346845901684737	 2021-06-06 08:14:58	 +0700	 <dita_taa>	 @FOOD_FESS Ahh pen kue soess 🤤
1401346843406069760	 2021-06-06 08:14:57	 +0700	 <ccpaizzud>	 @bunicornswap @CoinMarketCap This is definitely going to be HUGE!  as the team has been an inspiration in their innovative approaches towards achieving the project goals and visions , I am so glad to be part of this. Bunicorn to the moon
1401346841464037377	 2021-06-06 08:14:57	 +0700	 <mutiiiaraadian>	 @cangkirboba 😖😖😖😖
1401346840268742659	 2021-06-06 08:14:57	 +0700	 <dantes07709635>	 Orang yang dapat menyatakan kuasa Tuhan hanyalah orang yang telah menjadi milik Tuhan
1401346839698235397	 2021-06-06 08:14:57	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 590
1401346839438249994	 2021-06-06 08:14:56	 +0700	 <Indrie_mar>	 @Cashbro303 @MoonskyOfficial Done  https://t.co/FclO89ZnYm
1401346837550747653	 2021-06-06 08:14:56	 +0700	 <Elya_naa_>	 @ohhdimas Lho kenapa
1401346835034247169	 2021-06-06 08:14:55	 +0700	 <voicexist>	 @friskaprl Iyaaa. Mana udah pada abis warna warna yang aku pengen 💔
1401346834795171846	 2021-06-06 08:14:55	 +0700	 <omguggell>	 @Heiifriii Aamiin
1401346830617567233	 2021-06-06 08:14:54	 +0700	 <natalia_erlyn>	 @Ririnnana_ gua pengen juga sama Jang Ki Yong(92), Choi Yeonjun(99), kalo ga Lee Heesung(01) 🥰 pilihan paling terakhir ama Yang Jungwon(04)
1401346828755357697	 2021-06-06 08:14:54	 +0700	 <LurahEliite>	 @exyourcode @sleepyhead_wolf @txtdrprogramer When you meet ";" Or end Statement, You will say "Amiinnn"
1401346826708525061	 2021-06-06 08:14:53	 +0700	 <AndiSuraja>	 @Polluxians 👀
1401346824204476418	 2021-06-06 08:14:53	 +0700	 <FarhanGifari>	  https://t.co/0ID0ReIjOq  kali ada yang belom nonton, sambil nunggu film gua berikutnye
1401346824133173249	 2021-06-06 08:14:53	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 589
1401346820224155648	 2021-06-06 08:14:52	 +0700	 <RZ_ayudia>	 @huzelnutcoffee Kena jurus andalan naruto
1401346817153847296	 2021-06-06 08:14:51	 +0700	 <rahmadika1>	 @Giveaway_Whale @SAFEBOND Done.. Wish me luck thanks  https://t.co/9T9LHZoZ2h
1401346817061654536	 2021-06-06 08:14:51	 +0700	 <Hidayat90869569>	 Bang deny siregar engga comment nih mengenai pembatalan keberangkatan ibadah haji. Isunya dana haji di pakai,  betul kah ???
1401346816591892485	 2021-06-06 08:14:51	 +0700	 <chaos_vader>	 @sayaka0811_ おはようございます🙏☀️
1401346816109551616	 2021-06-06 08:14:51	 +0700	 <C3mpaka1>	 @Cashbro303 @MoonskyOfficial Big win  https://t.co/ltofS19jrc
1401346816055013376	 2021-06-06 08:14:51	 +0700	 <HarryJatmoko>	 Kegiatan Optimalisasi Web diadakan tanggal 6 Juni 2021 oleh Kwartir Cabang Kab. Tangerang bertempat di Buper Kitri Bhakti Curug. Materi disampaikan oleh kak Ariyanto dan kak Wyly Muldani. @ Diklat Kitri Bakti  https://t.co/b6TTqlvwqG
1401346815471996932	 2021-06-06 08:14:51	 +0700	 <BadBoysxxxx>	 Itu kenapa ya kalo baru bangun tidur kadang kadang gak bisa berdiri lutut loyo
1401346814893170694	 2021-06-06 08:14:51	 +0700	 <mr_rizkyakbar>	 Seperti 2018 kali ini akan terulang kembali
1401346814779936769	 2021-06-06 08:14:51	 +0700	 <Davidstevn>	 Masih pagi udah mau dikasih duit aja. Baik banget orang orang ya.  https://t.co/UaTxSuAjv8
1401346813756461057	 2021-06-06 08:14:50	 +0700	 <Vifeback>	 @TwinsL4dy Aq koq yakin buntelan ni masuk bui. Klo di liat dr pedeo youtb na. Dasyat ..
1401346813714706449	 2021-06-06 08:14:50	 +0700	 <ikhalucky993>	 @AngeL_QueeN815 @oniichan_help done thanks.. wish me luck here 😊😍  https://t.co/vEaojmkQEb
1401346810182963205	 2021-06-06 08:14:49	 +0700	 <Mizutsuki_0809>	 そっか！ドリオンのジャケットに見たいな〜。
1401346810107469824	 2021-06-06 08:14:49	 +0700	 <Tri_Hanjaya>	 @rh56_radio @Yaelahkanjul Terima kasih ka 🙏
1401346809465769985	 2021-06-06 08:14:49	 +0700	 <wumao50cent>	 @CurtisGoodnight @Tattan_81 @tweetzydeetzy @oceana So go back to Europe then , don't live in america, Canada , Australia etc
1401346808874373122	 2021-06-06 08:14:49	 +0700	 <Ahmaaadd2>	 Hai. Sapanya mana?
1401346808400416769	 2021-06-06 08:14:49	 +0700	 <WorldJustice9>	 @pockymoons Idola gue udah ngcore sekarang
1401346807804825601	 2021-06-06 08:14:49	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 588
1401346806429065218	 2021-06-06 08:14:49	 +0700	 <fckaccountt09>	 @wulanyangkedua Ngeteh
1401346805510545413	 2021-06-06 08:14:48	 +0700	 <mutiiiaraadian>	 @sukasukakulahwl sambil nntn tipi?
1401346803782455298	 2021-06-06 08:14:48	 +0700	 <KhaerulAnggi>	 Resep aya penonton mah. Mental pisan, sekelas mvp ge miss 2shots
1401346796933193730	 2021-06-06 08:14:46	 +0700	 <chikariskyis>	 @tikanabb @kopikura_id -Ayam gohyong (pengen bgt nyobain penasaran bgt) -Nasi padang pagi sore -gultik blok M -bakso samrat -nasi goreng kambing kebon sirih -mie ayam gerobakan pinggir jalanan -gelato shophaus menteng
1401346792910823425	 2021-06-06 08:14:45	 +0700	 <Ikankoiena>	 @Healing4ccount @besrated fb yaa
1401346791186915328	 2021-06-06 08:14:45	 +0700	 <arputtt>	 @urfavcakee Lihat di inboxxxxx adaaa
1401346789794484224	 2021-06-06 08:14:45	 +0700	 <JaPe_JAwara_PeA>	 Dian Piesesha - Tak Ingin Sendiri ( COVER by. NoFree &amp; Dicky )  https://t.co/rbLfhC4Y7g via @YouTube
1401346789723152384	 2021-06-06 08:14:45	 +0700	 <bryan_newbie>	 Kalau suatu saat kamu hancurkan hatiku? akan kucintai kamu dengan kepingannya yang tersisa.
1401346788204834816	 2021-06-06 08:14:44	 +0700	 <EdirizalChalidi>	 Daripada sibuk bahas radikal radikul coba berantas kebodohan ini @InfoMendiknas  https://t.co/Hc01htTHyn
1401346787894468608	 2021-06-06 08:14:44	 +0700	 <bolangnakal168>	 @Andiarief__ Klo KONDOM BOPENG SAMA SABU BARU BERITA REAL IYE KAN BOPENG
1401346787768635396	 2021-06-06 08:14:44	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 587
1401346778293686272	 2021-06-06 08:14:42	 +0700	 <hikmatnurulF>	 balik jam 12 malem udah pegel2, jompooo
1401346777589030916	 2021-06-06 08:14:42	 +0700	 <PutuneLucifer>	 @Dickusnadi1 @haikal_hassan @DivHumas_Polri @CCICPolri @Kemenag_RI @PolhukamRI haikal hasan baras kebal hukum.. buktikan saja nanti kl tertangkap pasti gak lama dibebaskan lagi
1401346775680622592	 2021-06-06 08:14:41	 +0700	 <AbuNawas911>	 @DewiAyu_Saraf  https://t.co/iDgt3eKqQI
1401346775043039232	 2021-06-06 08:14:41	 +0700	 <Ayudhawati1>	 Bersyukur masih bisa terlihat baik² saja diluar padahal didalam sudah hancur lebur tak berbentuk.
1401346774611021824	 2021-06-06 08:14:41	 +0700	 <omguggell>	 @KwSika yu
1401346773432496129	 2021-06-06 08:14:41	 +0700	 <TongSate>	 @inggavalensi common people
1401346772815933440	 2021-06-06 08:14:41	 +0700	 <RachmatBawono>	 @Anonymous_2024 😂😂😂
1401346771536650243	 2021-06-06 08:14:40	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 586
1401346766725808129	 2021-06-06 08:14:39	 +0700	 <pecandumateri>	 @rfqirw_ Bangun tidur+seret+garpit = meninggoy
1401346765618442242	 2021-06-06 08:14:39	 +0700	 <manusia_gagal>	 @kuepukisgaby Sebelum itu, aku mau makan bubur
1401346763680665600	 2021-06-06 08:14:38	 +0700	 <txtdarialpan>	 @BknNasi 😖😖
1401346761877123077	 2021-06-06 08:14:38	 +0700	 <txtdarioom>	 @FRIXHITZ Hajar
1401346760186863616	 2021-06-06 08:14:38	 +0700	 <hellogigit>	 @gheaurelia Iya beb 😭
1401346758102294529	 2021-06-06 08:14:37	 +0700	 <DepokJunay>	 Enaknya jadi pejabat rakyat TDK di lihat tapi ingat tanggung jawab di akhirat
1401346754910429184	 2021-06-06 08:14:36	 +0700	 <MkomEliya>	 Konon katanya wanita dijajah pria sejak dulu😀
1401346752494534661	 2021-06-06 08:14:36	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 585
1401346749772431360	 2021-06-06 08:14:35	 +0700	 <GheaKulisolaya>	 @kholliqbrow Kiri kanan oke om 🤏 #Tegap #TegapBTP
1401346749185228801	 2021-06-06 08:14:35	 +0700	 <samandjamie>	 @watchme314 @ribonk Huhuhu...itu kan gula 90 gr utk 1 liter air dan kita kan ga minum seliter teh itu dlm sehari abis. Bikin 1 liter itu bisa utk 5 org
1401346748778352640	 2021-06-06 08:14:35	 +0700	 <tribunSUPERBALL>	 Berita EURO 2020 - Del Piero dan Mourinho Beri Prediksi Sama soal Laju Timnas Italia  https://t.co/aEPrIqqxuK  Download aplikasi  https://t.co/gYgHwmMSi0 untuk akses berita lebih mudah dan cepat: Android:  https://t.co/Su2X8e5IpY
1401346748405014528	 2021-06-06 08:14:35	 +0700	 <Daniel_Mntrk>	 @alter18base rep
1401346744604971008	 2021-06-06 08:14:34	 +0700	 <sannieismyname>	 @atzselling Yeo lim a 65k  https://t.co/2SgBs18C1h
1401346744017776643	 2021-06-06 08:14:34	 +0700	 <itsmerezayves>	 Pengen bet ngeluh ini itu cuma takut weh malaikat izroil nanyain gue trs bilang..  " Ngelah ngeluh ngelah ngeluh trus, pulang apa gimana biar ga ngeluh2 "
1401346742088462336	 2021-06-06 08:14:33	 +0700	 <MNCkoranSINDO>	 Syekh Abdul Qadir Jilani, Sosok Ulama yang Toleran dalam Perbedaan Fiqih  https://t.co/yC0s5vSwIb
1401346738892414978	 2021-06-06 08:14:32	 +0700	 <WinaaKstore>	 Saya menjual NCT Dream Hot Sauce Unseale... seharga Rp. Dapatkan di Shopee sekarang!  https://t.co/ZibQ5fEs5f #ShopeeID  https://t.co/CPJvh0EWJX
1401346737613144069	 2021-06-06 08:14:32	 +0700	 <ytamanotwt>	 @penguin___n か、可愛い❤️❤️❤️ 宿伏最高です！
1401346736065454081	 2021-06-06 08:14:32	 +0700	 <KahmiJu>	 HMI Desak PT Star Energy Geothermal Salak Hentikan Ekploitasi Sumber Daya Alam - Berita Bogor  https://t.co/hd0uQC0XMB
1401346735545282560	 2021-06-06 08:14:32	 +0700	 <bijiketapang2_>	 @kanebobuladig Om meresahkan
1401346734689685506	 2021-06-06 08:14:31	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 584
1401346730558246915	 2021-06-06 08:14:30	 +0700	 <mutiiiaraadian>	 @sayaikiii di bilangin doang
1401346727597072385	 2021-06-06 08:14:30	 +0700	 <mommybearlucky>	 @Bang_Garr @cryptogems555  https://t.co/ZLLjU6xlzd
1401346719288156160	 2021-06-06 08:14:28	 +0700	 <moslemfamilie>	 @Ghery_jomblo Min, nggak salah pakai kata "biang kerok?" Eloklah walau dalam bertulis.  https://t.co/ygyR9SNLz7
1401346717400944645	 2021-06-06 08:14:27	 +0700	 <BlibliCare>	 @seamonkey512 Pagi kak @seamonkey512, sama Gavin di sini. Sayang banget pesanan kakak dibatalkan :(. Bisa diinfokan nomor pesanannya melalui DM ya kak. Pastikan kakak udah follow akun kami. Terima kasih -Gavin
1401346715613990913	 2021-06-06 08:14:27	 +0700	 <clrisma>	 @ShopeeID Semoga beruntung, amin🧡🙏  @ShopeeID #KejutanMalamMinggu #HadiahBulanJuni #BagiBagiSmartphoneBaru   📌 583
